Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
26615,-4.3125,-0.9375,-3.0625,-0.1987305,0.02539063,-0.9501953,-0.05517578,-0.2265625,0.5512695
26619,-4.8125,-0.875,-3.625,-0.2026367,0.02539063,-0.9501953,-0.05419922,-0.2290039,0.5527344
26623,-5,-0.75,-3.8125,-0.206543,0.02539063,-0.9614258,-0.05517578,-0.2280273,0.5527344
26627,-5.1875,-0.375,-3.875,-0.2104492,0.02539063,-0.9501953,-0.05517578,-0.2280273,0.5527344
26631,-5.6875,-0.1875,-3.9375,-0.222168,0.02539063,-0.9462891,-0.05517578,-0.2280273,0.5498047
26635,-6.375,0.0625,-3.8125,-0.2182617,0.02929688,-0.9384766,-0.05273438,-0.2265625,0.5512695
26639,-7.3125,1.125,-3.25,-0.2143555,0.03320313,-0.9462891,-0.05273438,-0.2265625,0.5512695
26643,-8.25,2.1875,-2.625,-0.2182617,0.02929688,-0.9462891,-0.05419922,-0.2265625,0.5488281
26647,-8.8125,2.6875,-2.25,-0.2143555,0.03710938,-0.9541016,-0.05273438,-0.2250977,0.5498047
26651,-9.25,3,-1.5625,-0.2143555,0.04492188,-0.9541016,-0.05273438,-0.2250977,0.5498047
26655,-9.8125,3.3125,-0.625,-0.2143555,0.04101563,-0.9462891,-0.05419922,-0.2265625,0.5512695
26659,-10.25,3.75,0.125,-0.2143555,0.03710938,-0.9462891,-0.05273438,-0.2290039,0.5488281
26663,-10.875,4.25,0.5,-0.206543,0.03320313,-0.9384766,-0.05273438,-0.2290039,0.5488281
26667,-11.4375,4.9375,0.5,-0.2026367,0.04882813,-0.9423828,-0.05419922,-0.2280273,0.5488281
26671,-11.9375,5.375,0.5625,-0.1987305,0.05273438,-0.9462891,-0.05419922,-0.2265625,0.5473633
26675,-12.3125,5.8125,0.1875,-0.1987305,0.05664063,-0.9541016,-0.05419922,-0.2265625,0.5473633
26679,-12.9375,6,0,-0.206543,0.06445313,-0.9501953,-0.05517578,-0.2280273,0.5458984
26683,-13.375,6.0625,0.125,-0.2026367,0.05273438,-0.9575195,-0.05761719,-0.2250977,0.543457
26687,-13.5625,6.125,0.6875,-0.206543,0.04492188,-0.9501953,-0.05761719,-0.2250977,0.543457
26691,-13.875,6.625,1.3125,-0.2026367,0.04101563,-0.9501953,-0.05664063,-0.2265625,0.5473633
26695,-14.5625,7.4375,1.875,-0.2026367,0.04492188,-0.9462891,-0.05517578,-0.2290039,0.543457
26700,-19.3125,10.4375,5.75,-0.190918,0.04492188,-0.9116211,-0.05664063,-0.2280273,0.5405273
26704,-20.375,11.1875,6.5625,-0.1870117,0.03710938,-0.9116211,-0.05664063,-0.2280273,0.5405273
26708,-20.8125,11.5,7.125,-0.1870117,0.05664063,-0.9194336,-0.05664063,-0.2280273,0.5390625
26712,-21.4375,11.8125,7.8125,-0.1870117,0.04882813,-0.9155273,-0.05908203,-0.2265625,0.5380859
26716,-21.9375,12.0625,8.25,-0.1870117,0.05273438,-0.9233398,-0.05908203,-0.2265625,0.5380859
26720,-23.0625,12.875,8.8125,-0.1831055,0.04882813,-0.9272461,-0.05761719,-0.2280273,0.5351563
26724,-24.875,13.125,9.5,-0.1831055,0.04882813,-0.9194336,-0.05908203,-0.2290039,0.5341797
26728,-26.3125,13.125,10.375,-0.1831055,0.04882813,-0.9155273,-0.05908203,-0.2290039,0.5341797
26732,-26.625,13.1875,11,-0.1791992,0.05273438,-0.9155273,-0.05908203,-0.2265625,0.5327148
26736,-26.6875,12.9375,11.625,-0.175293,0.06054688,-0.9155273,-0.06152344,-0.2265625,0.53125
26740,-26.25,12.5,12.1875,-0.1713867,0.06054688,-0.9116211,-0.06152344,-0.2265625,0.53125
26744,-26.1875,12.3125,12.125,-0.1635742,0.06835938,-0.9155273,-0.05908203,-0.2280273,0.5288086
26748,-26.125,12,12.125,-0.1674805,0.06835938,-0.9116211,-0.06152344,-0.2236328,0.5297852
26752,-26,11.1875,11.875,-0.1635742,0.06835938,-0.9233398,-0.06152344,-0.2236328,0.5297852
26756,-26.1875,10.4375,11.5625,-0.159668,0.08007813,-0.9194336,-0.06152344,-0.2265625,0.5273438
26760,-26.125,9.5625,12,-0.1713867,0.08007813,-0.9116211,-0.06152344,-0.2265625,0.5258789
26764,-25.8125,8.5,12.75,-0.1674805,0.06445313,-0.9155273,-0.06152344,-0.2265625,0.5258789
26768,-25.875,8.25,13.875,-0.1674805,0.06054688,-0.9082031,-0.0625,-0.2236328,0.5234375
26772,-25.9375,7.5625,15,-0.1557617,0.05273438,-0.9042969,-0.0625,-0.2250977,0.5234375
26776,-26.3125,6.625,16,-0.1635742,0.05273438,-0.9042969,-0.0625,-0.2250977,0.5234375
26780,-26.25,5.5,16.9375,-0.1674805,0.04101563,-0.9082031,-0.06396484,-0.2250977,0.5234375
26784,-26.5,4.8125,18.0625,-0.1791992,0.03710938,-0.9116211,-0.06396484,-0.2236328,0.5205078
26788,-26.8125,3.625,18.5625,-0.175293,0.03710938,-0.9194336,-0.06396484,-0.2236328,0.5205078
26792,-27.375,2.8125,18,-0.1713867,0.05273438,-0.9155273,-0.0625,-0.2211914,0.5166016
26796,-28.9375,2.0625,16.625,-0.1713867,0.05273438,-0.9194336,-0.06396484,-0.2211914,0.5151367
26800,-31,1.6875,16.375,-0.1791992,0.02929688,-0.9194336,-0.06396484,-0.2211914,0.5151367
26804,-32.9375,1.4375,16.5625,-0.1791992,0.01757813,-0.9233398,-0.06396484,-0.2211914,0.5136719
26809,-45.125,1.125,19.5625,-0.1635742,0.05664063,-0.9345703,-0.06396484,-0.2197266,0.5058594
26813,-46.5,0.8125,19.625,-0.1557617,0.07226563,-0.9311523,-0.06396484,-0.2172852,0.503418
26817,-46.9375,0.3125,19.25,-0.1479492,0.07617188,-0.9423828,-0.06396484,-0.2172852,0.503418
26821,-47.375,-0.125,19.4375,-0.144043,0.09179688,-0.9311523,-0.06542969,-0.2158203,0.503418
26825,-47.375,-1,19.5625,-0.1362305,0.1074219,-0.9345703,-0.06542969,-0.2158203,0.5019531
26829,-47.4375,-2.25,20.0625,-0.1401367,0.1035156,-0.9345703,-0.06542969,-0.2158203,0.5019531
26833,-46.875,-3.625,21.3125,-0.1401367,0.09179688,-0.9345703,-0.06640625,-0.2143555,0.5004883
26837,-46.5625,-5.25,23.0625,-0.1479492,0.08007813,-0.9345703,-0.06542969,-0.2104492,0.4980469
26841,-46.3125,-6.6875,24.875,-0.144043,0.08007813,-0.9345703,-0.06542969,-0.2104492,0.4980469
26845,-46.75,-8,26.125,-0.1479492,0.08398438,-0.9423828,-0.06396484,-0.2133789,0.4951172
26849,-47,-9.1875,26.3125,-0.144043,0.08789063,-0.9541016,-0.06542969,-0.2119141,0.4936523
26853,-47.75,-11.0625,26.3125,-0.159668,0.09179688,-0.9731445,-0.06542969,-0.2119141,0.4936523
26857,-48.75,-12.6875,26.1875,-0.1635742,0.07226563,-0.9731445,-0.0625,-0.2094727,0.4912109
26861,-49.875,-13.5,26.1875,-0.1635742,0.06835938,-0.9692383,-0.0625,-0.206543,0.4873047
26865,-51.5625,-13.125,25.375,-0.1635742,0.08789063,-0.9731445,-0.0625,-0.206543,0.4873047
26869,-52.9375,-12.3125,24.3125,-0.175293,0.09570313,-0.9960938,-0.06152344,-0.206543,0.4873047
26873,-54.625,-11.4375,22.5625,-0.1831055,0.1230469,-1.01123,-0.0625,-0.2041016,0.4858398
26877,-55.125,-11.125,20.5,-0.1870117,0.1621094,-1.041992,-0.0625,-0.2041016,0.4858398
26881,-54.5,-11.4375,18.1875,-0.2026367,0.1933594,-1.072754,-0.06152344,-0.2026367,0.4873047
26885,-53.8125,-12.25,17.25,-0.2026367,0.2089844,-1.083984,-0.0625,-0.2026367,0.4833984
26889,-52.4375,-13.0625,16.5625,-0.2182617,0.2285156,-1.099609,-0.0625,-0.2026367,0.4833984
26893,-50.8125,-13.375,16.4375,-0.222168,0.2402344,-1.114746,-0.06152344,-0.2011719,0.4819336
26897,-49.375,-13.5625,16.5625,-0.2104492,0.2602539,-1.126465,-0.05908203,-0.1987305,0.4804688
26901,-47.375,-13.625,16.625,-0.2182617,0.2797852,-1.141602,-0.05908203,-0.1987305,0.4804688
26905,-44.875,-14.125,16.5625,-0.2104492,0.2993164,-1.145508,-0.05908203,-0.1972656,0.4804688
26909,-42.5,-15.1875,16.625,-0.2143555,0.3071289,-1.160645,-0.05761719,-0.1972656,0.4790039
26913,-38.8125,-16.4375,17.0625,-0.2260742,0.3032227,-1.164551,-0.05761719,-0.1972656,0.4790039
26918,-24.125,-20.1875,18.25,-0.2529297,0.2915039,-1.210449,-0.05664063,-0.1918945,0.4790039
26922,-22.4375,-21.375,16.4375,-0.2529297,0.2875977,-1.218262,-0.05517578,-0.1894531,0.4780273
26926,-20.25,-22.4375,14.25,-0.2763672,0.2797852,-1.210449,-0.05517578,-0.190918,0.4790039
26930,-18.375,-23.0625,13.625,-0.2802734,0.2402344,-1.1875,-0.05517578,-0.190918,0.4790039
26934,-16.75,-22.875,13.75,-0.2919922,0.2011719,-1.195313,-0.05517578,-0.1894531,0.4819336
26938,-15.375,-22.375,13.8125,-0.2919922,0.1972656,-1.19873,-0.05273438,-0.190918,0.4819336
26942,-14.4375,-21.4375,13.4375,-0.3037109,0.1972656,-1.206543,-0.05273438,-0.190918,0.4819336
26946,-14.9375,-20.4375,13.125,-0.3076172,0.2050781,-1.214355,-0.05029297,-0.1894531,0.4804688
26950,-15.625,-18.875,12.375,-0.3076172,0.2167969,-1.222168,-0.05175781,-0.1879883,0.4819336
26954,-16,-17.5625,11.5625,-0.3271484,0.2207031,-1.214355,-0.05175781,-0.1879883,0.4819336
26958,-15.4375,-16.25,10.0625,-0.3271484,0.2246094,-1.233398,-0.05175781,-0.1879883,0.4804688
26962,-13.8125,-14.8125,8.9375,-0.3388672,0.2363281,-1.245117,-0.05029297,-0.1879883,0.4780273
26966,-11.8125,-13.8125,7.625,-0.3466797,0.2441406,-1.256348,-0.05029297,-0.1879883,0.4780273
26970,-9.5,-12.375,7.0625,-0.3544922,0.2602539,-1.260254,-0.05175781,-0.1894531,0.4804688
26974,-7.9375,-11.1875,7.125,-0.3623047,0.2680664,-1.26416,-0.05175781,-0.1879883,0.4833984
26978,-5.8125,-9.625,6.875,-0.3740234,0.2836914,-1.283203,-0.05175781,-0.1879883,0.4833984
26982,-3.375,-7.875,6.75,-0.3740234,0.2954102,-1.287109,-0.05029297,-0.1894531,0.4819336
26986,-0.6875,-6.5625,6.25,-0.3779297,0.3188477,-1.287109,-0.04882813,-0.1870117,0.4819336
26990,2.5,-5.1875,5.125,-0.3818359,0.3227539,-1.29834,-0.04882813,-0.1870117,0.4819336
26994,5.875,-3.9375,4.125,-0.3779297,0.3344727,-1.306152,-0.04882813,-0.1870117,0.4790039
26998,8.875,-2.8125,3.125,-0.3740234,0.3344727,-1.302246,-0.04882813,-0.1879883,0.4804688
27002,12.1875,-1.5625,2.5625,-0.3740234,0.3266602,-1.29834,-0.04882813,-0.1879883,0.4804688
27006,15.125,-0.0625,2.3125,-0.3779297,0.3149414,-1.294922,-0.05175781,-0.1870117,0.4819336
27010,17.625,1.625,2.6875,-0.3740234,0.3032227,-1.283203,-0.05029297,-0.1894531,0.4819336
27014,20.25,2.875,3,-0.3662109,0.2954102,-1.268066,-0.05029297,-0.1894531,0.4819336
27018,22,4.1875,3.3125,-0.3623047,0.2797852,-1.26416,-0.05029297,-0.1894531,0.4790039
27022,24.375,5.1875,3.6875,-0.3662109,0.2680664,-1.241211,-0.05175781,-0.1894531,0.4804688
27027,32.625,9.0625,-0.75,-0.3349609,0.1933594,-1.195313,-0.05517578,-0.1918945,0.4833984
27031,33.375,9.5625,-2.4375,-0.3232422,0.1816406,-1.19873,-0.05517578,-0.1918945,0.4833984
27035,33.8125,9.625,-3.375,-0.3271484,0.1699219,-1.191406,-0.05517578,-0.1933594,0.4833984
27039,34.4375,10.0625,-4.625,-0.3271484,0.1582031,-1.191406,-0.05761719,-0.1933594,0.4819336
27043,34.5625,10.5,-5.8125,-0.3232422,0.1699219,-1.1875,-0.05761719,-0.1933594,0.4819336
27047,34.5,11.125,-7.375,-0.3154297,0.1660156,-1.191406,-0.05761719,-0.1958008,0.4833984
27051,35,11.4375,-9.0625,-0.3193359,0.1738281,-1.195313,-0.05761719,-0.1972656,0.4873047
27055,35,11.75,-10.375,-0.3271484,0.1816406,-1.206543,-0.05761719,-0.1972656,0.4873047
27059,35.1875,12.25,-11.625,-0.3271484,0.1777344,-1.206543,-0.05908203,-0.1987305,0.4833984
27063,35.5625,12.4375,-12.8125,-0.3232422,0.1816406,-1.206543,-0.05908203,-0.1987305,0.484375
27067,36.5,12.3125,-13.9375,-0.3310547,0.1816406,-1.206543,-0.05908203,-0.1987305,0.484375
27071,37.5,12.25,-14.4375,-0.3388672,0.1894531,-1.218262,-0.06005859,-0.2001953,0.4873047
27075,38.625,12.625,-15.125,-0.3427734,0.1933594,-1.233398,-0.06152344,-0.2011719,0.4873047
27079,39.5,12.75,-15.875,-0.3466797,0.2050781,-1.248535,-0.06152344,-0.2011719,0.4873047
27083,39.9375,12.75,-16.8125,-0.3466797,0.2207031,-1.248535,-0.06152344,-0.2050781,0.484375
27087,40.875,13.375,-18.4375,-0.3466797,0.2402344,-1.26416,-0.06152344,-0.2050781,0.4873047
27091,42,13.375,-20.1875,-0.3505859,0.2563477,-1.271484,-0.06152344,-0.2050781,0.4873047
27095,43.6875,13.75,-22.1875,-0.3544922,0.2641602,-1.271484,-0.06396484,-0.2050781,0.4897461
27099,45.9375,14.5,-24.1875,-0.3583984,0.2719727,-1.291016,-0.06396484,-0.2094727,0.4882813
27103,48,15.375,-25.875,-0.3544922,0.2719727,-1.279297,-0.06396484,-0.2094727,0.4882813
27107,50.25,16.3125,-27.5625,-0.3583984,0.2758789,-1.26416,-0.06640625,-0.2104492,0.4897461
27111,52.5,17.25,-28.875,-0.3583984,0.2875977,-1.279297,-0.06787109,-0.2133789,0.4926758
27115,54.8125,18.1875,-30.125,-0.3544922,0.2836914,-1.268066,-0.06787109,-0.2133789,0.4926758
27119,57.3125,18.3125,-30.625,-0.3505859,0.2680664,-1.245117,-0.06640625,-0.2158203,0.4936523
27123,60,18.375,-31.125,-0.3466797,0.2602539,-1.225586,-0.06640625,-0.21875,0.4980469
27127,62.625,18.4375,-31.5625,-0.3388672,0.2363281,-1.218262,-0.06640625,-0.21875,0.4980469
27131,65.25,17.75,-31.4375,-0.3310547,0.2089844,-1.202637,-0.06884766,-0.2197266,0.5019531
27136,65.9375,7.5,-38.75,-0.237793,0.06835938,-1.141602,-0.06884766,-0.2265625,0.5166016
27140,65.125,5.25,-42.3125,-0.2143555,0.06054688,-1.141602,-0.06884766,-0.2265625,0.519043
27144,64.25,2.6875,-45.5625,-0.2143555,0.04492188,-1.145508,-0.06884766,-0.2265625,0.519043
27148,62.6875,0,-48.75,-0.206543,0.03710938,-1.145508,-0.06884766,-0.2280273,0.5258789
27152,61.25,-2.4375,-52.25,-0.2026367,0.05664063,-1.141602,-0.06787109,-0.2304688,0.5288086
27156,59.375,-5.1875,-55.25,-0.1948242,0.05273438,-1.141602,-0.06787109,-0.2304688,0.5288086
27160,58.25,-7.875,-57.8125,-0.1948242,0.04882813,-1.133789,-0.06640625,-0.2290039,0.5327148
27164,57.125,-10.75,-59.5,-0.1948242,0.05273438,-1.133789,-0.06396484,-0.2304688,0.5366211
27168,56.25,-13.3125,-60.9375,-0.1791992,0.04882813,-1.118652,-0.06396484,-0.2304688,0.5366211
27172,56.125,-15.5625,-61.75,-0.1831055,0.05664063,-1.106934,-0.06152344,-0.2290039,0.543457
27176,55.8125,-18.125,-63.3125,-0.175293,0.06445313,-1.083984,-0.06152344,-0.2304688,0.5458984
27180,56.5,-21.125,-64.3125,-0.1713867,0.07617188,-1.083984,-0.06152344,-0.2304688,0.5458984
27184,57.3125,-24.0625,-66.4375,-0.1713867,0.07617188,-1.072754,-0.05664063,-0.2290039,0.5498047
27188,58.3125,-27.0625,-69,-0.175293,0.08398438,-1.068848,-0.05273438,-0.2265625,0.5527344
27192,58.8125,-29.375,-72.625,-0.1831055,0.09570313,-1.049805,-0.05273438,-0.2265625,0.5527344
27196,59.1875,-30.125,-77.875,-0.206543,0.1230469,-1.038086,-0.05175781,-0.2290039,0.559082
27200,59.3125,-30.8125,-84.5,-0.2338867,0.1425781,-1.041992,-0.04785156,-0.2236328,0.5605469
27204,60.5625,-31.9375,-92.1875,-0.2646484,0.1425781,-1.049805,-0.04785156,-0.2236328,0.5605469
27208,61.875,-32.0625,-99.625,-0.2958984,0.1503906,-1.03418,-0.04296875,-0.2226563,0.5673828
27212,62.75,-31.0625,-107.25,-0.3232422,0.1464844,-1.022949,-0.04052734,-0.2211914,0.5698242
27216,64.25,-28.125,-113.75,-0.3466797,0.1386719,-1,-0.04052734,-0.2211914,0.5698242
27220,65.6875,-23.3125,-118.75,-0.3662109,0.1152344,-0.9921875,-0.03662109,-0.2172852,0.5727539
27224,66.0625,-17.3125,-121.125,-0.3779297,0.09570313,-0.980957,-0.03417969,-0.2133789,0.5742188
27228,65.4375,-11.6875,-121.5625,-0.3857422,0.09960938,-0.984375,-0.03417969,-0.2133789,0.5742188
27232,64.625,-5.9375,-120.875,-0.3896484,0.1074219,-0.9731445,-0.02783203,-0.2094727,0.5766602
27236,64.625,-0.5,-119.9375,-0.3818359,0.09960938,-0.9501953,-0.02539063,-0.2050781,0.5795898
27240,65.875,3.75,-118.8125,-0.3740234,0.09179688,-0.9462891,-0.02539063,-0.2050781,0.5795898
27245,70.3125,27.3125,-84.4375,-0.2724609,-0.001464844,-0.8276367,-0.01269531,-0.1894531,0.5898438
27249,71.1875,30.625,-79.1875,-0.2495117,0.001953125,-0.8085938,-0.01171875,-0.1826172,0.5898438
27253,71.5625,32.25,-74.875,-0.2299805,0.005859375,-0.796875,-0.01269531,-0.1801758,0.5927734
27257,71.5,33.75,-70.625,-0.2104492,-0.009277344,-0.7890625,-0.01269531,-0.1801758,0.5927734
27261,71.25,34.75,-66.5,-0.190918,-0.02490234,-0.7739258,-0.01025391,-0.1777344,0.5927734
27265,70.3125,35.6875,-61.75,-0.175293,-0.05615234,-0.7509766,-0.01171875,-0.1708984,0.5952148
27269,70.125,36.125,-56.9375,-0.1557617,-0.08740234,-0.7241211,-0.01171875,-0.1708984,0.5952148
27273,69.375,36.625,-51.875,-0.1245117,-0.1069336,-0.7128906,-0.009277344,-0.168457,0.5952148
27277,68.625,36.6875,-47.375,-0.1049805,-0.1264648,-0.6899414,-0.009277344,-0.1655273,0.5981445
27281,67.375,36.5,-43,-0.07763672,-0.1381836,-0.6782227,-0.009277344,-0.1655273,0.5981445
27285,65.6875,35.6875,-39.75,-0.06591797,-0.1499023,-0.6860352,-0.01025391,-0.1577148,0.5981445
27289,62.9375,34.75,-36.125,-0.05419922,-0.1772461,-0.6704102,-0.01025391,-0.15625,0.5981445
27293,60.75,34,-32.6875,-0.03076172,-0.1811523,-0.6591797,-0.01025391,-0.15625,0.5981445
27297,57.75,32.9375,-30,-0.01123047,-0.2006836,-0.6591797,-0.01025391,-0.1547852,0.6005859
27301,52.625,31.875,-25.125,0.0234375,-0.2280273,-0.6474609,-0.01171875,-0.1508789,0.6020508
27305,48.3125,31.0625,-24.6875,0.03125,-0.1772461,-0.609375,-0.01171875,-0.1508789,0.6020508
27309,46.75,29.25,-24.625,0.02734375,-0.1772461,-0.6323242,-0.01171875,-0.1484375,0.6005859
27313,45.3125,24.8125,-24.5,0.04296875,-0.1733398,-0.6323242,-0.01025391,-0.1455078,0.6035156
27317,44.875,22.75,-25,0.09326172,-0.2397461,-0.6821289,-0.01025391,-0.1455078,0.6035156
27321,42.375,17.625,-23.0625,0.0546875,-0.1889648,-0.6171875,-0.01171875,-0.1416016,0.6035156
27325,41.0625,15.9375,-23.375,0.09326172,-0.1459961,-0.5864258,-0.01269531,-0.140625,0.6035156
27329,37.875,12.5,-20.5625,0.0546875,-0.2514648,-0.5942383,-0.01269531,-0.140625,0.6035156
27333,32.75,11.625,-17.8125,0.05859375,-0.2280273,-0.5712891,-0.01269531,-0.1391602,0.6049805
27337,28.625,10.9375,-16.25,0.0703125,-0.2124023,-0.5634766,-0.01171875,-0.1376953,0.6035156
27341,25.25,9.375,-15.9375,0.05859375,-0.2006836,-0.574707,-0.01171875,-0.1376953,0.6035156
27345,22.625,7.125,-14.9375,0.0625,-0.2045898,-0.5673828,-0.01171875,-0.1376953,0.605957
27349,21.0625,5.125,-14.875,0.06640625,-0.1967773,-0.5444336,-0.01025391,-0.1362305,0.6035156
27354,11.1875,-5.4375,-8.8125,0.1049805,-0.2202148,-0.4599609,-0.01171875,-0.1313477,0.605957
27358,9.0625,-7.0625,-6,0.112793,-0.2319336,-0.4521484,-0.01171875,-0.1313477,0.605957
27362,7.5625,-8.875,-3.1875,0.1245117,-0.2436523,-0.4448242,-0.009277344,-0.1323242,0.6049805
27366,5.125,-11.1875,-0.25,0.1323242,-0.2631836,-0.4331055,-0.01025391,-0.1313477,0.6049805
27370,2.125,-13.1875,2.5,0.128418,-0.2709961,-0.4331055,-0.01025391,-0.1313477,0.6049805
27374,-0.625,-15.0625,6.3125,0.128418,-0.2983398,-0.4331055,-0.01025391,-0.1298828,0.6049805
27378,-3.9375,-18.3125,10,0.1166992,-0.3100586,-0.4291992,-0.0078125,-0.1323242,0.605957
27382,-6.8125,-21.125,14.125,0.1010742,-0.3295898,-0.4448242,-0.0078125,-0.1323242,0.605957
27386,-10.4375,-23.125,19.125,0.078125,-0.3569336,-0.4487305,-0.01025391,-0.1337891,0.6074219
27390,-14.5625,-24.8125,24,0.0703125,-0.3569336,-0.4677734,-0.006835938,-0.1337891,0.6049805
27394,-20,-26.125,28.875,0.05078125,-0.3647461,-0.4946289,-0.006835938,-0.1337891,0.6049805
27398,-26.8125,-26.8125,33.3125,0.03125,-0.3452148,-0.5249023,-0.0078125,-0.1352539,0.605957
27402,-34.5625,-26.9375,36.875,0.0234375,-0.3295898,-0.5444336,-0.006835938,-0.1362305,0.605957
27406,-42.6875,-26.625,39.75,0.00390625,-0.3061523,-0.5673828,-0.006835938,-0.1362305,0.605957
27410,-49.9375,-25.4375,42.4375,-0.02685547,-0.2866211,-0.5786133,-0.006835938,-0.1376953,0.605957
27414,-56.1875,-23.75,44.75,-0.06201172,-0.2631836,-0.609375,-0.006835938,-0.1416016,0.605957
27418,-62.6875,-21.75,47.1875,-0.09326172,-0.2397461,-0.644043,-0.006835938,-0.1416016,0.605957
27422,-68.9375,-20.375,49.75,-0.1010742,-0.1850586,-0.6743164,-0.006835938,-0.1430664,0.605957
27426,-74.4375,-17,52.75,-0.1362305,-0.1381836,-0.6474609,-0.006835938,-0.1484375,0.6049805
27430,-77.3125,-13.5,54.3125,-0.1479492,-0.1030273,-0.7050781,-0.006835938,-0.1484375,0.6049805
27434,-78.875,-9.9375,55.6875,-0.1518555,-0.04443359,-0.7397461,-0.006835938,-0.1523438,0.6049805
27438,-81.5,-7.1875,55.375,-0.1557617,0.02148438,-0.7548828,-0.009277344,-0.1577148,0.6035156
27442,-84.25,-5,55,-0.1674805,0.05273438,-0.777832,-0.009277344,-0.1577148,0.6035156
27446,-84.875,-4,55.5,-0.1713867,0.06835938,-0.7929688,-0.0078125,-0.1616211,0.6035156
27450,-84.125,-3.9375,56.0625,-0.1674805,0.08398438,-0.8085938,-0.009277344,-0.1669922,0.6049805
27454,-83.5625,-4.0625,57.25,-0.159668,0.1074219,-0.8125,-0.009277344,-0.1669922,0.6049805
27458,-82.25,-4.0625,58.875,-0.1401367,0.1152344,-0.8085938,-0.01025391,-0.168457,0.6020508
27463,-71.0625,-5.9375,78.875,-0.1088867,0.08789063,-0.8388672,-0.01660156,-0.190918,0.5981445
27467,-70.5625,-6.75,79.75,-0.1088867,0.09570313,-0.8583984,-0.01806641,-0.1958008,0.5996094
27471,-70.625,-7.6875,80,-0.1206055,0.09570313,-0.8735352,-0.01806641,-0.1958008,0.5996094
27475,-71.5,-8.5,80,-0.1245117,0.08789063,-0.8852539,-0.01904297,-0.2001953,0.5966797
27479,-72.75,-9.6875,80.125,-0.128418,0.07617188,-0.9003906,-0.02148438,-0.2050781,0.5942383
27483,-74.125,-11,80.0625,-0.1362305,0.07617188,-0.9194336,-0.02148438,-0.2050781,0.5942383
27487,-75.5625,-12.5,78.0625,-0.1362305,0.09570313,-0.9233398,-0.02148438,-0.2104492,0.5952148
27491,-77.375,-13.4375,75.125,-0.144043,0.1113281,-0.9384766,-0.02685547,-0.2143555,0.5927734
27495,-79.25,-15.25,71.625,-0.1479492,0.1230469,-0.9541016,-0.02685547,-0.2143555,0.5927734
27499,-81.125,-16.6875,68.0625,-0.1518555,0.1308594,-0.965332,-0.02783203,-0.2211914,0.5874023
27503,-82,-18.625,64.25,-0.1674805,0.1347656,-0.980957,-0.03271484,-0.2265625,0.5844727
27507,-81.4375,-21.1875,60.6875,-0.175293,0.1347656,-0.9921875,-0.03271484,-0.2265625,0.5844727
27511,-81.1875,-22.3125,58.0625,-0.190918,0.1425781,-1.003906,-0.03173828,-0.2304688,0.5805664
27515,-82.3125,-22.375,56.625,-0.2143555,0.1386719,-1,-0.03662109,-0.2329102,0.5795898
27519,-83.625,-21.5,56.25,-0.2338867,0.1425781,-1.015137,-0.03662109,-0.2329102,0.5795898
27523,-85.1875,-21.0625,56.5625,-0.2416992,0.1699219,-1.049805,-0.04052734,-0.2397461,0.5742188
27527,-85.8125,-21.1875,55.1875,-0.2495117,0.2050781,-1.064941,-0.04052734,-0.2436523,0.565918
27531,-86.125,-21.4375,53.375,-0.2724609,0.2363281,-1.087891,-0.04052734,-0.2436523,0.565918
27535,-83,-22.0625,50.1875,-0.2841797,0.2602539,-1.114746,-0.04394531,-0.2504883,0.5620117
27539,-80.5,-23.3125,47.6875,-0.2919922,0.2641602,-1.145508,-0.04638672,-0.2514648,0.5581055
27543,-79.1875,-24.125,47.0625,-0.2958984,0.2363281,-1.141602,-0.04638672,-0.2514648,0.5581055
27547,-78.625,-24.125,47.8125,-0.2958984,0.2402344,-1.137695,-0.04638672,-0.2558594,0.5541992
27551,-78.125,-22.5,48.875,-0.3076172,0.2246094,-1.133789,-0.05029297,-0.2583008,0.5458984
27555,-78.1875,-21.125,50.625,-0.3154297,0.2246094,-1.149414,-0.05029297,-0.2583008,0.5458984
27559,-78.5625,-20,51.9375,-0.3193359,0.2285156,-1.175781,-0.05175781,-0.2607422,0.543457
27563,-78.4375,-19.875,52.625,-0.3076172,0.2324219,-1.191406,-0.05419922,-0.2597656,0.5380859
27567,-76.1875,-19.3125,50.375,-0.3115234,0.2915039,-1.179688,-0.05419922,-0.2597656,0.5380859
27572,-63.125,-16.8125,43.75,-0.3857422,0.2011719,-1.241211,-0.05908203,-0.2597656,0.5136719
27576,-63.375,-15.0625,43,-0.3896484,0.2128906,-1.256348,-0.06005859,-0.2597656,0.5087891
27580,-64.375,-13.4375,41.6875,-0.3935547,0.2089844,-1.248535,-0.05908203,-0.2558594,0.503418
27584,-64.6875,-11.375,40.0625,-0.3896484,0.2089844,-1.248535,-0.05908203,-0.2558594,0.503418
27588,-64,-9.5,38.625,-0.3896484,0.2089844,-1.260254,-0.06005859,-0.2543945,0.4980469
