Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.684213161,-0.4007986,-0.1597253,-0.1940071,-0.3704967,0.4311057,0.7940675,6.864729,9.038496,-59.29438,996.4023
0.686710834,-0.4626348,-0.3979123,-0.1327459,-0.3700167,0.4316079,0.7945413,6.864729,9.038496,-59.29438,996.4023
0.691704750,-0.2765552,0.01919662,-0.1326817,-0.365633,0.4327632,0.8012177,6.864729,9.038496,-59.29438,996.4023
0.694201946,-0.2764683,-0.04036871,-0.07143985,-0.365992,0.4254604,0.8003147,6.864729,9.038496,-59.29438,996.4023
0.699196339,-0.02854363,0.07873783,-0.07139497,-0.3690374,0.4316676,0.7974063,6.864729,9.038496,-59.29438,996.4023
0.704190731,-0.1524109,0.01916649,-0.1325696,-0.3680425,0.4307309,0.7983677,6.864729,9.038496,-59.29438,996.4023
0.706687927,-0.09040097,0.1382791,-0.1937281,-0.3665894,0.4312026,0.7950198,6.864729,9.038496,-59.29438,996.4023
0.711681843,0.03356054,0.1381735,-0.1324062,-0.3695096,0.4306672,0.7959807,6.864729,9.038496,-59.29438,996.4023
0.714179039,-0.09037419,0.1976894,0.05123601,-0.3728944,0.4286332,0.7945642,6.864729,9.038496,-59.29438,996.4023
0.719172954,-0.02843319,0.018906,-0.07117736,-0.3714968,0.4325792,0.7969236,6.864729,9.038496,-59.29438,996.4023
0.721670151,-0.1523484,0.197578,-0.2547556,-0.3699971,0.4306695,0.7969363,6.864729,9.038496,-59.29438,996.4023
0.726664543,0.03363355,0.1974913,-0.00985243,-0.3748962,0.4315544,0.7983658,6.864729,9.038496,-59.29438,996.4005
0.731658935,-0.214197,-0.04081388,-0.2545894,-0.367118,0.4336637,0.7983462,6.864729,9.038496,-59.29438,996.4005
0.734156132,-0.2141297,-0.04080106,-0.07090878,-0.366641,0.4341208,0.7954767,6.864729,9.038496,-59.29438,996.4005
0.739150047,-0.1520915,-0.2194159,-0.009644806,-0.3739696,0.4339053,0.7911835,6.864729,9.038496,-59.29438,996.4005
0.741647720,-0.2140058,-0.1597877,-0.07084198,-0.3720242,0.4344455,0.7921339,6.864729,9.038496,-59.29438,996.4005
0.746641636,-0.2757945,-0.3383278,-0.1319592,-0.3709277,0.4282607,0.79982,6.864729,9.038496,-59.29438,996.4005
0.749138832,-0.1517837,0.07869362,-0.193118,-0.3666295,0.4330665,0.7892745,6.864729,9.038496,-59.29438,996.4005
0.754132748,-0.2136505,-0.04045571,-0.1929967,-0.3700852,0.4355032,0.7954689,7.226071,9.422589,-58.9189,996.4005
0.759127617,-0.1515541,-0.3382455,-0.1929139,-0.3734066,0.4301108,0.7969423,7.226071,9.422589,-58.9189,996.4005
0.761624813,-0.2134686,-0.1594613,-0.2540534,-0.3670247,0.4282932,0.7959962,7.226071,9.422589,-58.9189,996.4005
0.766618729,-0.2132956,-0.09980187,-0.1315704,-0.3646145,0.4297243,0.7902526,7.226071,9.422589,-58.9189,996.403
